# file...... IEEE_13_feeder_transformer_power.csv
# date...... Thu Nov 01 18:34:08 2018
# user...... arnav
# host...... (null)
# target.... transformer 23
# trigger... (none)
# interval.. 60
# limit..... 38880
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2005-11-01 00:00:00 PST,+8633.27-463187j,+5931.22-154044j,+1157.27-154471j,+1544.79-154671j
2005-11-01 15:48:00 PST,+1740.39+507.345j,+1740.39+507.345j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 15:49:00 PST,+1740.39+507.345j,+1740.39+507.345j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 15:50:00 PST,+1740.39+507.345j,+1740.39+507.345j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 15:51:00 PST,+1740.39+507.345j,+1740.39+507.345j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 15:52:00 PST,+1756.39+512.615j,+1756.39+512.615j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 15:53:00 PST,+1740.39+507.345j,+1740.39+507.345j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 15:54:00 PST,+1740.39+507.345j,+1740.39+507.345j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 15:55:00 PST,+1740.39+507.345j,+1740.39+507.345j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 15:56:00 PST,+1740.39+507.345j,+1740.39+507.345j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 15:57:00 PST,+1740.39+507.345j,+1740.39+507.345j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 15:58:00 PST,+1740.39+507.345j,+1740.39+507.345j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 15:59:00 PST,+1740.39+507.345j,+1740.39+507.345j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 16:00:00 PST,+1756.39+512.615j,+1756.39+512.615j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 16:01:00 PST,+1360.34+382.222j,+1360.34+382.222j,+0.000168764+0.000168765j,+0.00016876+0.000168747j
2005-11-01 16:02:00 PST,+1360.34+382.222j,+1360.34+382.222j,+0.000168764+0.000168765j,+0.00016876+0.000168747j
2005-11-01 16:03:00 PST,+1380.59+382.232j,+1380.59+382.232j,+0.000168764+0.000168765j,+0.00016876+0.000168747j
2005-11-01 16:04:00 PST,+1380.59+382.232j,+1380.59+382.232j,+0.000168764+0.000168765j,+0.00016876+0.000168747j
2005-11-01 16:05:00 PST,+1760.4+513.932j,+1760.4+513.932j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 16:06:00 PST,+1760.4+513.932j,+1760.4+513.932j,+0.000168766+0.000168768j,+0.000168761+0.000168745j
2005-11-01 16:07:00 PST,+13496.3+545.526j,+13496.3+545.526j,+0.000168847+0.000168819j,+0.000168769+0.000168663j
2005-11-01 16:08:00 PST,+13496.3+545.526j,+13496.3+545.526j,+0.000168847+0.000168819j,+0.000168769+0.000168663j
2005-11-01 16:09:00 PST,+13496.3+545.526j,+13496.3+545.526j,+0.000168847+0.000168819j,+0.000168769+0.000168663j
2005-11-01 16:10:00 PST,+13496.3+545.526j,+13496.3+545.526j,+0.000168847+0.000168819j,+0.000168769+0.000168663j
2005-11-01 16:11:00 PST,+13496.3+545.526j,+13496.3+545.526j,+0.000168847+0.000168819j,+0.000168769+0.000168663j
2005-11-01 16:12:00 PST,+13496.3+545.526j,+13496.3+545.526j,+0.000168847+0.000168819j,+0.000168769+0.000168663j
2005-11-01 16:13:00 PST,+13496.3+545.526j,+13496.3+545.526j,+0.000168847+0.000168819j,+0.000168769+0.000168663j
2005-11-01 16:14:00 PST,+13496.3+545.526j,+13496.3+545.526j,+0.000168847+0.000168819j,+0.000168769+0.000168663j
2005-11-01 16:15:00 PST,+13496.3+545.526j,+13496.3+545.526j,+0.000168847+0.000168819j,+0.000168769+0.000168663j
2005-11-01 16:16:00 PST,+13496.3+545.526j,+13496.3+545.526j,+0.000168847+0.000168819j,+0.000168769+0.000168663j
2005-11-01 16:17:00 PST,+13496.3+545.526j,+13496.3+545.526j,+0.000168847+0.000168819j,+0.000168769+0.000168663j
2005-11-01 16:18:00 PST,+13496.3+545.526j,+13496.3+545.526j,+0.000168847+0.000168819j,+0.000168769+0.000168663j
2005-11-01 16:19:00 PST,+13496.3+545.526j,+13496.3+545.526j,+0.000168847+0.000168819j,+0.000168769+0.000168663j
2005-11-01 16:20:00 PST,+13496.3+545.526j,+13496.3+545.526j,+0.000168847+0.000168819j,+0.000168769+0.000168663j
2005-11-01 16:21:00 PST,+13496.3+545.526j,+13496.3+545.526j,+0.000168847+0.000168819j,+0.000168769+0.000168663j
2005-11-01 16:22:00 PST,+13496.3+545.526j,+13496.3+545.526j,+0.000168847+0.000168819j,+0.000168769+0.000168663j
2005-11-01 16:23:00 PST,+13496.3+545.526j,+13496.3+545.526j,+0.000168847+0.000168819j,+0.000168769+0.000168663j
2005-11-01 16:24:00 PST,+13496.3+545.526j,+13496.3+545.526j,+0.000168847+0.000168819j,+0.000168769+0.000168663j
2005-11-01 16:25:00 PST,+13496.3+545.526j,+13496.3+545.526j,+0.000168847+0.000168819j,+0.000168769+0.000168663j
2005-11-01 16:26:00 PST,+1456.35+382.269j,+1456.35+382.269j,+0.000168765+0.000168765j,+0.00016876+0.000168747j
2005-11-01 16:27:00 PST,+1456.35+382.269j,+1456.35+382.269j,+0.000168765+0.000168765j,+0.00016876+0.000168747j
2005-11-01 16:28:00 PST,+1576.37+440.46j,+1576.37+440.46j,+0.000168765+0.000168766j,+0.000168761+0.000168746j
2005-11-01 16:29:00 PST,+1576.37+440.46j,+1576.37+440.46j,+0.000168765+0.000168766j,+0.000168761+0.000168746j
2005-11-01 16:30:00 PST,+1576.37+440.46j,+1576.37+440.46j,+0.000168765+0.000168766j,+0.000168761+0.000168746j
2005-11-01 16:31:00 PST,+1576.37+440.46j,+1576.37+440.46j,+0.000168765+0.000168766j,+0.000168761+0.000168746j
2005-11-01 16:32:00 PST,+1576.37+440.46j,+1576.37+440.46j,+0.000168765+0.000168766j,+0.000168761+0.000168746j
2005-11-01 16:33:00 PST,+1576.37+440.46j,+1576.37+440.46j,+0.000168765+0.000168766j,+0.000168761+0.000168746j
2005-11-01 16:34:00 PST,+1576.37+440.46j,+1576.37+440.46j,+0.000168765+0.000168766j,+0.000168761+0.000168746j
2005-11-01 16:35:00 PST,+3600.88+442.302j,+3600.88+442.302j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:36:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:37:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:38:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:39:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:40:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:41:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:42:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:43:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:44:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:45:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:46:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:47:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:48:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:49:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:50:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:51:00 PST,+3600.88+442.301j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:52:00 PST,+3616.88+447.582j,+3616.88+447.581j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:53:00 PST,+3600.88+442.301j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:54:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:55:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:56:00 PST,+3616.88+447.582j,+3616.88+447.581j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:57:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:58:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 16:59:00 PST,+3616.88+447.582j,+3616.88+447.581j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:00:00 PST,+3616.88+447.582j,+3616.88+447.581j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:01:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:02:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:03:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:04:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:05:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:06:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:07:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:08:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:09:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:10:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:11:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:12:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:13:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:14:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:15:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:16:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:17:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:18:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:19:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:20:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:21:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:22:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:23:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:24:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:25:00 PST,+3600.88+442.302j,+3600.88+442.301j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 17:26:00 PST,+3768.9+442.519j,+3768.9+442.519j,+0.00016878+0.000168776j,+0.000168762+0.000168731j
2005-11-01 17:27:00 PST,+3768.9+442.519j,+3768.9+442.519j,+0.00016878+0.000168776j,+0.000168762+0.000168731j
2005-11-01 17:28:00 PST,+3978.87+544.532j,+3978.87+544.532j,+0.000168781+0.000168778j,+0.000168763+0.000168729j
2005-11-01 17:29:00 PST,+3978.87+544.532j,+3978.87+544.532j,+0.000168781+0.000168778j,+0.000168763+0.000168729j
2005-11-01 17:30:00 PST,+7280.44+551.512j,+7280.44+551.512j,+0.000168804+0.000168792j,+0.000168765+0.000168706j
2005-11-01 17:31:00 PST,+7280.44+551.512j,+7280.44+551.512j,+0.000168804+0.000168792j,+0.000168765+0.000168706j
2005-11-01 17:32:00 PST,+7280.44+551.512j,+7280.44+551.512j,+0.000168804+0.000168792j,+0.000168765+0.000168706j
2005-11-01 17:33:00 PST,+7280.44+551.512j,+7280.44+551.512j,+0.000168804+0.000168792j,+0.000168765+0.000168706j
2005-11-01 17:34:00 PST,+7280.44+551.512j,+7280.44+551.512j,+0.000168804+0.000168792j,+0.000168765+0.000168706j
2005-11-01 17:35:00 PST,+5256.01+547.036j,+5256.01+547.035j,+0.00016879+0.000168783j,+0.000168764+0.00016872j
2005-11-01 17:36:00 PST,+5256.01+547.036j,+5256.01+547.036j,+0.00016879+0.000168783j,+0.000168764+0.00016872j
2005-11-01 17:37:00 PST,+5256.01+547.036j,+5256.01+547.036j,+0.00016879+0.000168783j,+0.000168764+0.00016872j
2005-11-01 17:38:00 PST,+5256.01+547.036j,+5256.01+547.036j,+0.00016879+0.000168783j,+0.000168764+0.00016872j
2005-11-01 17:39:00 PST,+5256.01+547.036j,+5256.01+547.036j,+0.00016879+0.000168783j,+0.000168764+0.00016872j
2005-11-01 17:40:00 PST,+5256.01+547.036j,+5256.01+547.036j,+0.00016879+0.000168783j,+0.000168764+0.00016872j
2005-11-01 17:41:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 17:42:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 17:43:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 17:44:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 17:45:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 17:46:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 17:47:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 17:48:00 PST,+5166.96+517.615j,+5166.96+517.614j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 17:49:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 17:50:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 17:51:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 17:52:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 17:53:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 17:54:00 PST,+5166.96+517.615j,+5166.96+517.614j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 17:55:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 17:56:00 PST,+5166.96+517.615j,+5166.96+517.614j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 17:57:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 17:58:00 PST,+5166.96+517.615j,+5166.96+517.614j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 17:59:00 PST,+5166.96+517.615j,+5166.96+517.614j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 18:00:00 PST,+5166.96+517.615j,+5166.96+517.614j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 18:01:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:02:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:03:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:04:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:05:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:06:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:07:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:08:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:09:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:10:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:11:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:12:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:13:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:14:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:15:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:16:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:17:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:18:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:19:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:20:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:21:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:22:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:23:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:24:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:25:00 PST,+5150.96+512.326j,+5150.96+512.325j,+0.00016879+0.000168782j,+0.000168763+0.000168721j
2005-11-01 18:26:00 PST,+5360.04+547.205j,+5360.04+547.205j,+0.000168791+0.000168784j,+0.000168764+0.00016872j
2005-11-01 18:27:00 PST,+5360.04+547.205j,+5360.04+547.205j,+0.000168791+0.000168784j,+0.000168764+0.00016872j
2005-11-01 18:28:00 PST,+5490.14+610.461j,+5490.14+610.461j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 18:29:00 PST,+5490.14+610.461j,+5490.14+610.461j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 18:30:00 PST,+5169.85+516.473j,+5169.85+516.473j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 18:31:00 PST,+5169.85+516.473j,+5169.85+516.473j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 18:32:00 PST,+5169.85+516.473j,+5169.85+516.473j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 18:33:00 PST,+5490.14+610.461j,+5490.14+610.461j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 18:34:00 PST,+5490.14+610.461j,+5490.14+610.461j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 18:35:00 PST,+5490.14+610.461j,+5490.14+610.461j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 18:36:00 PST,+5490.14+610.461j,+5490.14+610.461j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 18:37:00 PST,+5490.14+610.461j,+5490.14+610.461j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 18:38:00 PST,+5169.85+516.473j,+5169.85+516.473j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 18:39:00 PST,+5169.85+516.473j,+5169.85+516.473j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 18:40:00 PST,+5169.85+516.473j,+5169.85+516.473j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 18:41:00 PST,+5169.85+516.473j,+5169.85+516.473j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 18:42:00 PST,+5169.85+516.473j,+5169.85+516.473j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 18:43:00 PST,+5490.14+610.461j,+5490.14+610.461j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 18:44:00 PST,+5490.14+610.461j,+5490.14+610.461j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 18:45:00 PST,+5490.14+610.461j,+5490.14+610.461j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 18:46:00 PST,+5490.14+610.461j,+5490.14+610.461j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 18:47:00 PST,+5169.85+516.473j,+5169.85+516.473j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 18:48:00 PST,+5169.85+516.473j,+5169.85+516.473j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 18:49:00 PST,+5169.85+516.473j,+5169.85+516.473j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 18:50:00 PST,+5169.85+516.473j,+5169.85+516.473j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 18:51:00 PST,+5169.85+516.473j,+5169.85+516.473j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 18:52:00 PST,+5169.85+516.473j,+5169.85+516.473j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 18:53:00 PST,+5490.14+610.461j,+5490.14+610.461j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 18:54:00 PST,+5490.14+610.461j,+5490.14+610.461j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 18:55:00 PST,+5506.15+615.752j,+5506.15+615.752j,+0.000168792+0.000168785j,+0.000168764+0.000168719j
2005-11-01 18:56:00 PST,+5169.85+516.473j,+5169.85+516.473j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 18:57:00 PST,+5169.85+516.473j,+5169.85+516.473j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 18:58:00 PST,+5169.85+516.473j,+5169.85+516.473j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 18:59:00 PST,+5169.85+516.473j,+5169.85+516.473j,+0.00016879+0.000168782j,+0.000168764+0.000168721j
2005-11-01 19:00:00 PST,+5185.86+521.762j,+5185.86+521.762j,+0.00016879+0.000168783j,+0.000168764+0.000168721j
2005-11-01 19:01:00 PST,+5064.79+481.765j,+5064.79+481.764j,+0.000168789+0.000168782j,+0.000168763+0.000168722j
2005-11-01 19:02:00 PST,+5064.79+481.765j,+5064.79+481.764j,+0.000168789+0.000168782j,+0.000168763+0.000168722j
2005-11-01 19:03:00 PST,+5064.79+481.765j,+5064.79+481.764j,+0.000168789+0.000168782j,+0.000168763+0.000168722j
2005-11-01 19:04:00 PST,+5064.79+481.765j,+5064.79+481.764j,+0.000168789+0.000168782j,+0.000168763+0.000168722j
2005-11-01 19:05:00 PST,+5385.09+575.742j,+5385.09+575.741j,+0.000168791+0.000168784j,+0.000168764+0.000168719j
2005-11-01 19:06:00 PST,+5385.09+575.742j,+5385.09+575.741j,+0.000168791+0.000168784j,+0.000168764+0.000168719j
2005-11-01 19:07:00 PST,+5405.33+575.78j,+5405.33+575.78j,+0.000168791+0.000168784j,+0.000168764+0.000168719j
2005-11-01 19:08:00 PST,+17200.7+661.053j,+17200.7+661.052j,+0.000168872+0.000168836j,+0.000168773+0.000168637j
2005-11-01 19:09:00 PST,+17200.7+661.053j,+17200.7+661.052j,+0.000168872+0.000168836j,+0.000168773+0.000168637j
2005-11-01 19:10:00 PST,+17200.7+661.053j,+17200.7+661.052j,+0.000168872+0.000168836j,+0.000168773+0.000168637j
2005-11-01 19:11:00 PST,+17200.7+661.053j,+17200.7+661.052j,+0.000168872+0.000168836j,+0.000168773+0.000168637j
2005-11-01 19:12:00 PST,+17200.7+661.053j,+17200.7+661.052j,+0.000168872+0.000168836j,+0.000168773+0.000168637j
2005-11-01 19:13:00 PST,+17200.7+661.053j,+17200.7+661.052j,+0.000168872+0.000168836j,+0.000168773+0.000168637j
2005-11-01 19:14:00 PST,+17200.7+661.053j,+17200.7+661.052j,+0.000168872+0.000168836j,+0.000168773+0.000168637j
2005-11-01 19:15:00 PST,+17200.7+661.053j,+17200.7+661.052j,+0.000168872+0.000168836j,+0.000168773+0.000168637j
2005-11-01 19:16:00 PST,+17200.7+661.053j,+17200.7+661.052j,+0.000168872+0.000168836j,+0.000168773+0.000168637j
