# file...... IEEE_13_feeder_transformer_power.csv
# date...... Thu Nov 01 18:15:27 2018
# user...... arnav
# host...... (null)
# target.... transformer 23
# trigger... (none)
# interval.. 60
# limit..... 38880
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2005-11-01 00:00:00 PST,+8633.27-463187j,+5931.22-154044j,+1157.27-154471j,+1544.79-154671j
2005-11-01 01:14:00 PST,+898.319+245.038j,+898.318+245.037j,+0.000168762+0.000168762j,+0.000168759+0.00016875j
2005-11-01 01:15:00 PST,+898.319+245.038j,+898.318+245.037j,+0.000168762+0.000168762j,+0.000168759+0.00016875j
2005-11-01 01:16:00 PST,+1218.57+338.564j,+1218.57+338.564j,+0.000168763+0.000168764j,+0.00016876+0.000168748j
2005-11-01 01:17:00 PST,+1218.57+338.564j,+1218.57+338.564j,+0.000168763+0.000168764j,+0.00016876+0.000168748j
2005-11-01 01:18:00 PST,+1218.57+338.564j,+1218.57+338.564j,+0.000168763+0.000168764j,+0.00016876+0.000168748j
2005-11-01 01:19:00 PST,+898.319+245.038j,+898.318+245.037j,+0.000168762+0.000168762j,+0.000168759+0.00016875j
2005-11-01 01:20:00 PST,+898.319+245.038j,+898.318+245.037j,+0.000168762+0.000168762j,+0.000168759+0.00016875j
2005-11-01 01:21:00 PST,+898.319+245.038j,+898.318+245.037j,+0.000168762+0.000168762j,+0.000168759+0.00016875j
2005-11-01 01:22:00 PST,+3317.49+416.462j,+3317.49+416.461j,+0.000168778+0.000168774j,+0.000168762+0.000168734j
2005-11-01 01:23:00 PST,+3301.49+411.183j,+3301.49+411.183j,+0.000168777+0.000168774j,+0.000168762+0.000168734j
2005-11-01 01:24:00 PST,+3301.49+411.183j,+3301.49+411.183j,+0.000168777+0.000168774j,+0.000168762+0.000168734j
2005-11-01 01:25:00 PST,+3301.49+411.183j,+3301.49+411.183j,+0.000168777+0.000168774j,+0.000168762+0.000168734j
2005-11-01 01:26:00 PST,+3269.48+411.146j,+3269.48+411.146j,+0.000168777+0.000168774j,+0.000168762+0.000168734j
2005-11-01 01:27:00 PST,+3269.48+411.146j,+3269.48+411.146j,+0.000168777+0.000168774j,+0.000168762+0.000168734j
2005-11-01 01:28:00 PST,+3229.49+391.724j,+3229.49+391.724j,+0.000168777+0.000168773j,+0.000168761+0.000168734j
2005-11-01 01:29:00 PST,+3229.49+391.724j,+3229.49+391.724j,+0.000168777+0.000168773j,+0.000168761+0.000168734j
2005-11-01 01:30:00 PST,+3229.49+391.724j,+3229.49+391.724j,+0.000168777+0.000168773j,+0.000168761+0.000168734j
2005-11-01 01:31:00 PST,+3549.64+485.502j,+3549.64+485.502j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 01:32:00 PST,+3549.64+485.502j,+3549.64+485.502j,+0.000168779+0.000168775j,+0.000168762+0.000168732j
2005-11-01 01:33:00 PST,+3229.49+391.724j,+3229.49+391.724j,+0.000168777+0.000168773j,+0.000168761+0.000168734j
2005-11-01 01:34:00 PST,+3229.49+391.724j,+3229.49+391.724j,+0.000168777+0.000168773j,+0.000168761+0.000168734j
2005-11-01 01:35:00 PST,+3229.49+391.724j,+3229.49+391.724j,+0.000168777+0.000168773j,+0.000168761+0.000168734j
2005-11-01 01:36:00 PST,+3229.49+391.724j,+3229.49+391.724j,+0.000168777+0.000168773j,+0.000168761+0.000168734j
2005-11-01 01:37:00 PST,+3229.49+391.724j,+3229.49+391.723j,+0.000168777+0.000168773j,+0.000168761+0.000168734j
2005-11-01 01:38:00 PST,+3229.49+391.724j,+3229.49+391.724j,+0.000168777+0.000168773j,+0.000168761+0.000168734j
2005-11-01 01:39:00 PST,+1306.12+390.182j,+1306.12+390.181j,+0.000168764+0.000168765j,+0.00016876+0.000168748j
2005-11-01 01:40:00 PST,+1306.12+390.182j,+1306.12+390.181j,+0.000168764+0.000168765j,+0.00016876+0.000168748j
2005-11-01 01:41:00 PST,+1306.12+390.182j,+1306.12+390.181j,+0.000168764+0.000168765j,+0.00016876+0.000168748j
2005-11-01 01:42:00 PST,+1306.12+390.182j,+1306.12+390.181j,+0.000168764+0.000168765j,+0.00016876+0.000168748j
2005-11-01 01:43:00 PST,+1306.12+390.182j,+1306.12+390.181j,+0.000168764+0.000168765j,+0.00016876+0.000168748j
2005-11-01 01:44:00 PST,+1306.12+390.182j,+1306.12+390.181j,+0.000168764+0.000168765j,+0.00016876+0.000168748j
2005-11-01 01:45:00 PST,+1626.37+483.754j,+1626.37+483.753j,+0.000168766+0.000168767j,+0.000168761+0.000168745j
2005-11-01 01:46:00 PST,+1626.37+483.754j,+1626.37+483.753j,+0.000168766+0.000168767j,+0.000168761+0.000168745j
2005-11-01 01:47:00 PST,+1626.37+483.754j,+1626.37+483.753j,+0.000168766+0.000168767j,+0.000168761+0.000168745j
2005-11-01 01:48:00 PST,+826.312+225.641j,+826.311+225.641j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 01:49:00 PST,+826.312+225.641j,+826.311+225.641j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 01:50:00 PST,+826.312+225.641j,+826.311+225.641j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 01:51:00 PST,+826.312+225.641j,+826.311+225.641j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 01:52:00 PST,+826.312+225.641j,+826.311+225.641j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 01:53:00 PST,+826.312+225.641j,+826.311+225.641j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 01:54:00 PST,+826.312+225.641j,+826.311+225.641j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 01:55:00 PST,+826.312+225.641j,+826.311+225.641j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 01:56:00 PST,+826.312+225.641j,+826.311+225.641j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 01:57:00 PST,+2213.28+226.386j,+2213.28+226.386j,+0.000168771+0.000168768j,+0.00016876+0.000168741j
2005-11-01 01:58:00 PST,+2213.28+226.386j,+2213.28+226.386j,+0.000168771+0.000168768j,+0.00016876+0.000168741j
2005-11-01 01:59:00 PST,+2533.46+320.053j,+2533.46+320.053j,+0.000168773+0.00016877j,+0.00016876+0.000168739j
2005-11-01 02:00:00 PST,+2549.46+325.327j,+2549.46+325.327j,+0.000168773+0.00016877j,+0.00016876+0.000168739j
2005-11-01 02:01:00 PST,+2533.46+320.053j,+2533.46+320.053j,+0.000168773+0.00016877j,+0.00016876+0.000168739j
2005-11-01 02:02:00 PST,+2213.28+226.386j,+2213.28+226.386j,+0.000168771+0.000168768j,+0.00016876+0.000168741j
2005-11-01 02:03:00 PST,+2213.28+226.386j,+2213.28+226.386j,+0.000168771+0.000168768j,+0.00016876+0.000168741j
2005-11-01 02:04:00 PST,+2213.28+226.386j,+2213.28+226.386j,+0.000168771+0.000168768j,+0.00016876+0.000168741j
2005-11-01 02:05:00 PST,+2213.28+226.386j,+2213.28+226.386j,+0.000168771+0.000168768j,+0.00016876+0.000168741j
2005-11-01 02:06:00 PST,+2213.28+226.386j,+2213.28+226.386j,+0.000168771+0.000168768j,+0.00016876+0.000168741j
2005-11-01 02:07:00 PST,+2213.28+226.386j,+2213.28+226.386j,+0.000168771+0.000168768j,+0.00016876+0.000168741j
2005-11-01 02:08:00 PST,+2213.28+226.386j,+2213.28+226.386j,+0.000168771+0.000168768j,+0.00016876+0.000168741j
2005-11-01 02:09:00 PST,+2213.28+226.386j,+2213.28+226.386j,+0.000168771+0.000168768j,+0.00016876+0.000168741j
2005-11-01 02:10:00 PST,+2213.28+226.386j,+2213.28+226.386j,+0.000168771+0.000168768j,+0.00016876+0.000168741j
2005-11-01 02:11:00 PST,+826.312+225.641j,+826.311+225.641j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 02:12:00 PST,+826.312+225.641j,+826.311+225.641j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 02:13:00 PST,+2533.46+320.053j,+2533.46+320.053j,+0.000168773+0.00016877j,+0.00016876+0.000168739j
2005-11-01 02:14:00 PST,+2533.46+320.053j,+2533.46+320.053j,+0.000168773+0.00016877j,+0.00016876+0.000168739j
2005-11-01 02:15:00 PST,+2533.46+320.053j,+2533.46+320.053j,+0.000168773+0.00016877j,+0.00016876+0.000168739j
2005-11-01 02:16:00 PST,+2213.28+226.386j,+2213.28+226.386j,+0.000168771+0.000168768j,+0.00016876+0.000168741j
2005-11-01 02:17:00 PST,+2213.28+226.386j,+2213.28+226.386j,+0.000168771+0.000168768j,+0.00016876+0.000168741j
2005-11-01 02:18:00 PST,+2213.28+226.386j,+2213.28+226.386j,+0.000168771+0.000168768j,+0.00016876+0.000168741j
2005-11-01 02:19:00 PST,+2213.28+226.386j,+2213.28+226.386j,+0.000168771+0.000168768j,+0.00016876+0.000168741j
2005-11-01 02:20:00 PST,+2213.28+226.386j,+2213.28+226.386j,+0.000168771+0.000168768j,+0.00016876+0.000168741j
2005-11-01 02:21:00 PST,+2213.28+226.386j,+2213.28+226.386j,+0.000168771+0.000168768j,+0.00016876+0.000168741j
2005-11-01 02:22:00 PST,+2213.28+226.386j,+2213.28+226.386j,+0.000168771+0.000168768j,+0.00016876+0.000168741j
2005-11-01 02:23:00 PST,+2213.28+226.386j,+2213.28+226.386j,+0.000168771+0.000168768j,+0.00016876+0.000168741j
2005-11-01 02:24:00 PST,+2213.28+226.386j,+2213.28+226.386j,+0.000168771+0.000168768j,+0.00016876+0.000168741j
2005-11-01 02:25:00 PST,+2213.28+226.386j,+2213.28+226.386j,+0.000168771+0.000168768j,+0.00016876+0.000168741j
2005-11-01 02:26:00 PST,+713.303+191.096j,+713.302+191.095j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:27:00 PST,+713.303+191.096j,+713.302+191.095j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:28:00 PST,+1023.56+279.755j,+1023.56+279.754j,+0.000168762+0.000168763j,+0.000168759+0.00016875j
2005-11-01 02:29:00 PST,+1023.56+279.755j,+1023.56+279.754j,+0.000168762+0.000168763j,+0.000168759+0.00016875j
2005-11-01 02:30:00 PST,+1023.56+279.755j,+1023.56+279.754j,+0.000168762+0.000168763j,+0.000168759+0.00016875j
2005-11-01 02:31:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:32:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:33:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:34:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:35:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:36:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:37:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:38:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:39:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:40:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:41:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:42:00 PST,+1023.56+279.755j,+1023.56+279.754j,+0.000168762+0.000168763j,+0.000168759+0.00016875j
2005-11-01 02:43:00 PST,+1023.56+279.755j,+1023.56+279.754j,+0.000168762+0.000168763j,+0.000168759+0.00016875j
2005-11-01 02:44:00 PST,+1023.56+279.755j,+1023.56+279.754j,+0.000168762+0.000168763j,+0.000168759+0.00016875j
2005-11-01 02:45:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:46:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:47:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:48:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:49:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:50:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:51:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:52:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:53:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:54:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:55:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:56:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 02:57:00 PST,+1023.56+279.755j,+1023.56+279.754j,+0.000168762+0.000168763j,+0.000168759+0.00016875j
2005-11-01 02:58:00 PST,+1039.56+285.02j,+1039.56+285.019j,+0.000168762+0.000168763j,+0.000168759+0.000168749j
2005-11-01 02:59:00 PST,+1039.56+285.02j,+1039.56+285.019j,+0.000168762+0.000168763j,+0.000168759+0.000168749j
2005-11-01 03:00:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 03:01:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 03:02:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 03:03:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 03:04:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 03:05:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 03:06:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 03:07:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 03:08:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 03:09:00 PST,+703.302+186.25j,+703.301+186.249j,+0.000168761+0.000168761j,+0.000168758+0.000168752j
2005-11-01 03:10:00 PST,+808.31+220.792j,+808.31+220.792j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 03:11:00 PST,+1128.57+314.309j,+1128.57+314.308j,+0.000168763+0.000168764j,+0.000168759+0.000168749j
2005-11-01 03:12:00 PST,+1128.57+314.309j,+1128.57+314.308j,+0.000168763+0.000168764j,+0.000168759+0.000168749j
2005-11-01 03:13:00 PST,+1144.57+319.574j,+1144.57+319.574j,+0.000168763+0.000168764j,+0.000168759+0.000168749j
2005-11-01 03:14:00 PST,+808.31+220.792j,+808.31+220.792j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 03:15:00 PST,+808.31+220.792j,+808.31+220.792j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 03:16:00 PST,+808.31+220.792j,+808.31+220.792j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 03:17:00 PST,+808.31+220.792j,+808.31+220.792j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 03:18:00 PST,+808.31+220.792j,+808.31+220.792j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 03:19:00 PST,+808.31+220.792j,+808.31+220.792j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 03:20:00 PST,+808.31+220.792j,+808.31+220.792j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 03:21:00 PST,+808.31+220.792j,+808.31+220.792j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 03:22:00 PST,+808.31+220.792j,+808.31+220.792j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 03:23:00 PST,+808.31+220.792j,+808.31+220.792j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 03:24:00 PST,+808.31+220.792j,+808.31+220.792j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 03:25:00 PST,+808.31+220.792j,+808.31+220.792j,+0.000168761+0.000168762j,+0.000168759+0.000168751j
2005-11-01 03:26:00 PST,+1100.32+314.298j,+1100.32+314.297j,+0.000168763+0.000168763j,+0.000168759+0.000168749j
2005-11-01 03:27:00 PST,+1100.32+314.298j,+1100.32+314.297j,+0.000168763+0.000168763j,+0.000168759+0.000168749j
2005-11-01 03:28:00 PST,+1090.32+309.45j,+1090.32+309.45j,+0.000168763+0.000168763j,+0.000168759+0.000168749j
2005-11-01 03:29:00 PST,+770.059+215.938j,+770.059+215.937j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 03:30:00 PST,+770.059+215.938j,+770.059+215.937j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 03:31:00 PST,+770.059+215.938j,+770.059+215.937j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 03:32:00 PST,+770.059+215.938j,+770.059+215.937j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 03:33:00 PST,+770.059+215.938j,+770.059+215.937j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 03:34:00 PST,+770.059+215.938j,+770.059+215.937j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 03:35:00 PST,+770.059+215.938j,+770.059+215.937j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 03:36:00 PST,+770.059+215.938j,+770.059+215.937j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 03:37:00 PST,+770.059+215.938j,+770.059+215.937j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 03:38:00 PST,+770.059+215.938j,+770.059+215.937j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 03:39:00 PST,+770.059+215.938j,+770.059+215.937j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 03:40:00 PST,+770.059+215.938j,+770.059+215.937j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 03:41:00 PST,+1090.32+309.45j,+1090.32+309.45j,+0.000168763+0.000168763j,+0.000168759+0.000168749j
2005-11-01 03:42:00 PST,+1090.32+309.45j,+1090.32+309.45j,+0.000168763+0.000168763j,+0.000168759+0.000168749j
2005-11-01 03:43:00 PST,+1090.32+309.45j,+1090.32+309.45j,+0.000168763+0.000168763j,+0.000168759+0.000168749j
2005-11-01 03:44:00 PST,+770.059+215.938j,+770.059+215.937j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 03:45:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 03:46:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 03:47:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 03:48:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 03:49:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 03:50:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 03:51:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 03:52:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 03:53:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 03:54:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 03:55:00 PST,+681.052+186.66j,+681.052+186.66j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 03:56:00 PST,+985.308+274.898j,+985.308+274.897j,+0.000168762+0.000168763j,+0.000168759+0.00016875j
2005-11-01 03:57:00 PST,+985.308+274.898j,+985.308+274.897j,+0.000168762+0.000168763j,+0.000168759+0.00016875j
2005-11-01 03:58:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 03:59:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 04:00:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 04:01:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 04:02:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 04:03:00 PST,+3702+183.742j,+3702+183.742j,+0.000168781+0.000168774j,+0.00016876+0.000168731j
2005-11-01 04:04:00 PST,+3702+183.741j,+3702+183.741j,+0.000168781+0.000168774j,+0.00016876+0.000168731j
2005-11-01 04:05:00 PST,+3702+183.741j,+3702+183.741j,+0.000168781+0.000168774j,+0.00016876+0.000168731j
2005-11-01 04:06:00 PST,+3702+183.741j,+3702+183.741j,+0.000168781+0.000168774j,+0.00016876+0.000168731j
2005-11-01 04:07:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 04:08:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 04:09:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 04:10:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 04:11:00 PST,+985.308+274.898j,+985.308+274.897j,+0.000168762+0.000168763j,+0.000168759+0.00016875j
2005-11-01 04:12:00 PST,+985.308+274.898j,+985.308+274.897j,+0.000168762+0.000168763j,+0.000168759+0.00016875j
2005-11-01 04:13:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 04:14:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 04:15:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 04:16:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 04:17:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 04:18:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 04:19:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 04:20:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 04:21:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 04:22:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 04:23:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 04:24:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 04:25:00 PST,+665.051+181.397j,+665.051+181.396j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 04:26:00 PST,+993.309+274.9j,+993.309+274.9j,+0.000168762+0.000168763j,+0.000168759+0.00016875j
2005-11-01 04:27:00 PST,+993.309+274.9j,+993.309+274.9j,+0.000168762+0.000168763j,+0.000168759+0.00016875j
2005-11-01 04:28:00 PST,+683.052+186.245j,+683.052+186.244j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 04:29:00 PST,+683.052+186.245j,+683.052+186.244j,+0.00016876+0.000168761j,+0.000168758+0.000168752j
2005-11-01 04:30:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 04:31:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 04:32:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 04:33:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 04:34:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 04:35:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 04:36:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 04:37:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 04:38:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 04:39:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 04:40:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 04:41:00 PST,+1108.32+314.301j,+1108.32+314.3j,+0.000168763+0.000168763j,+0.000168759+0.000168749j
2005-11-01 04:42:00 PST,+1108.32+314.301j,+1108.32+314.3j,+0.000168763+0.000168763j,+0.000168759+0.000168749j
2005-11-01 04:43:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 04:44:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 04:45:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
2005-11-01 04:46:00 PST,+788.061+220.786j,+788.061+220.786j,+0.000168761+0.000168761j,+0.000168759+0.000168751j
